model_id,epoch,next_epoch,timestamp,prediction,confidence,score,reason,truth,start_price,end_price,price_difference,round_current_timestamp,round_next_epoch_time,correct,directional_called,directional_correct,bull_called,bear_called,neutral_called,bull_called_bear_truth,bear_called_bull_truth,neutral_called_bull_truth,neutral_called_bear_truth,bull_called_neutral_truth,bear_called_neutral_truth,regime,run_direction,g8,g23,g38,g53,g68,g83,slope_g8,slope_g23,slope_g38,slope_g53,slope_g68,slope_g83,fan_width,fan_width_velocity,fan_width_acceleration,fan_order_score,g83_curvature,alignment,compression_velocity,flip_score,slope_sum,slope_magnitude,ratio_8_23_to_23_53,s23,s53,fan_width_raw,alignment_raw,compression_velocity_raw,flip_score_raw,slope_sign_s23,slope_sign_s53,slope_disagreement,slope_gap,abs_slope_sum,abs_compression_velocity,abs_flip_score,fan_to_slope_ratio,collapse_flag,weak_bull_exhaustion_flag,weak_bear_exhaustion_flag,possible_flip_zone,possible_run_zone,possible_transition_zone,fan_energy_total,fan_energy_ratio,fan_energy_velocity,fan_energy_acceleration,fan_sign_conflict,fan_energy_instability,hinge_gap,hinge_velocity,hinge_conflict,hinge_torsion,snap_divergence,snap_velocity,snap_score,phase_alignment,phase_strength,phase_velocity,fan_phase_score,phase_disagreement,outer_fan_width,outer_order_signature,slow_retention,gaussian_wave,wave_strength,inertia_wall_score,reversal_pressure,tail_anchor_type,extrema_pair,v2_2_rule,directional_error_type,truth_direction_group,prediction_direction_group
trend_method_v2_0,320851,320852,2026-03-10T05:52:33.086818,Neutral,1.0,0.0,regime=NOISE|slope_sum=0.548179,Bear,71109.58,71010.01,-99.57,03/10/2026  05:48:21 AM,03/10/2026  05:52:47 AM,False,False,False,False,False,True,False,False,False,True,False,False,NOISE,Bull,71043.94043112092,71045.34227595614,71034.00839665423,71025.02468222077,71020.10549394031,71019.02676781939,-1.0615474073110818,0.2907144050295756,0.34102083421203133,0.25746482325484976,0.14693480664573144,0.049310211468764464,-24.913663301529596,-97.3050483816478,-116.05257537473517,0.8,17.52754087676294,0.0,-8.992493601734168,0.1562049092449126,0.5481792282844253,0.5481792282844253,0.06899659740244171,0.2907144050295756,0.25746482325484976,24.913663301529596,0.0,-8.992493601734168,0.1562049092449126,1,1,False,0.03324958177472581,0.5481792282844253,8.992493601734168,0.1562049092449126,45.448025054687086,True,True,False,True,False,True,2.1469924879220343,3.7320826928553665,-0.478646706444124,-1.155001703367816,True,0.9154706234098717,11.333879301906563,29.144048313290114,False,0.07963214026630559,1.402568241523113,0.5234175559180585,0.8283131256193798,0.8333333333333334,2.1469924879220343,0.0,0.1690300893579334,1,5.997914401377784,53>68>83,0.45370984136934567,0,168.04355024661345,1.89290735793213,145.72004124394334,,,,neutral_called_bear_truth,Bear,Neutral
trend_method_v2_0,320852,320853,2026-03-10T05:57:35.084435,Neutral,1.0,0.0,regime=NOISE|slope_sum=-0.544269,Bull,71010.01,71035.77,25.76,03/10/2026  05:53:02 AM,03/10/2026  05:57:49 AM,False,False,False,False,False,True,False,False,True,False,False,False,NOISE,Bear,71035.91236661053,71045.74817584714,71055.96259167002,71060.65209057917,71061.35807097839,71059.54166187225,-0.18739602102868957,-0.41301595933327917,-0.27444771975024196,-0.1312535276665585,-0.02917703567436547,0.036321334233434754,23.62929526172229,48.54295856325189,145.84800694489968,0.8,57.334052993086516,0.0,2.835027488821652,0.10914070004738673,-0.5442694869998377,0.5442694869998377,0.6599480346471106,-0.41301595933327917,-0.1312535276665585,23.62929526172229,0.0,2.835027488821652,0.10914070004738673,-1,-1,False,0.28176243166672066,0.5442694869998377,2.835027488821652,0.10914070004738673,43.4146977299305,False,False,True,True,False,True,1.0716115976865694,4.4465121348147285,-1.075380890235465,-0.5967341837913409,True,0.8055787589837162,-10.214415822876617,-21.54829512478318,False,0.2015644517653162,0.3641881778876268,-1.0383800636354863,0.4162818082041218,0.8333333333333334,1.0716115976865694,0.0,0.08436666878572531,0,1.110428706917446,68>53>83,0.19675189757435874,1,164.59553393798706,0.38654260352390246,-125.33809188375199,,,,neutral_called_bull_truth,Bull,Neutral
trend_method_v2_0,320853,320854,2026-03-10T06:02:36.067478,Neutral,1.0,0.0,regime=NOISE|slope_sum=-0.449149,Bear,71035.77,71034.52,-1.25,03/10/2026  05:58:03 AM,03/10/2026  06:02:50 AM,False,False,False,False,False,True,False,False,False,True,False,False,NOISE,Bear,71010.28623795338,71012.26349837692,71021.36731189262,71025.99634852236,71029.21585387978,71032.32146062874,0.4562102137715556,-0.3086808195530466,-0.23674659008065646,-0.14046798747767753,-0.11275341243344883,-0.10348573314331588,22.035222675360274,-1.5940725863620173,-50.137031149613904,1.0,-67.73509529637522,0.0,-7.164516016971902,0.12229209197865287,-0.44914880703072413,0.44914880703072413,0.143980339293326,-0.3086808195530466,-0.14046798747767753,22.035222675360274,0.0,-7.164516016971902,0.12229209197865287,-1,-1,False,0.16821283207536908,0.44914880703072413,7.164516016971902,0.12229209197865287,49.05996037489853,True,False,False,True,False,True,1.3583447564597009,2.808011196267231,0.28673315877313144,1.3621140490085963,True,0.5949582920365107,-9.103813515699585,1.1106023071770323,False,0.13188598189573855,0.8368252627969923,0.4726370849093655,0.8354570986980748,0.8333333333333334,1.3583447564597009,0.0,0.10694081924128336,0,6.325112106380402,83>68>53,0.35670713305444224,0,147.4420795312617,1.7437437771012383,51.7202705417003,,,,neutral_called_bear_truth,Bear,Neutral
trend_method_v2_0,320854,320855,2026-03-10T06:07:38.126113,Bear,1.0,-0.8318431575025897,regime=RUN|slope_sum=-0.831843,Bear,71034.52,71013.38,-21.14,03/10/2026  06:03:05 AM,03/10/2026  06:07:52 AM,True,True,True,False,True,False,False,False,False,False,False,False,RUN,Bear,70940.564881177,70973.29531861885,70982.92172999313,70987.41277424672,70991.00190122555,70994.61171865869,-2.1258621501947346,-0.6716936906741466,-0.2701817013639811,-0.1601494668284431,-0.1313339509324578,-0.12327143674338004,54.046837481699185,32.01161480633891,33.60568739270093,1.0,-10.489540726528503,1.0,39.23115565675835,0.04077487075424177,-0.8318431575025897,0.8318431575025897,2.3184374225993065,-0.6716936906741466,-0.1601494668284431,54.046837481699185,1.0,39.23115565675835,0.04077487075424177,-1,-1,False,0.5115442238457035,0.8318431575025897,39.23115565675835,0.04077487075424177,64.97238931911383,False,False,False,False,True,False,3.4824923967371433,7.396507862215265,2.1241476402774424,1.837414481504311,False,0.352361147447974,-9.626411374279996,-0.5225978585804114,False,0.4262899240220431,1.8556804488307534,1.0188551860337611,0.6049019589466218,1.0,3.4824923967371433,0.16666666666666663,0.3290068340640672,0,7.198944411968114,83>68>53,0.41475485450428096,1,82.14864595595282,2.0295815333970473,-32.06423434808676,,,,correct_bear,Bear,Bear
trend_method_v2_0,320855,320856,2026-03-10T06:12:38.148073,Neutral,1.0,0.0,regime=NOISE|slope_sum=0.245973,Bear,71013.38,70954.32,-59.06,03/10/2026  06:08:08 AM,03/10/2026  06:12:52 AM,False,False,False,False,False,True,False,False,False,True,False,False,NOISE,Bull,70944.60319627772,70940.6282997275,70934.81785170609,70931.0686702419,70931.68380397237,70935.07230669862,0.32724522569151304,0.15768994066638697,0.1867907121340977,0.08828272877690324,-0.019534297092832276,-0.08616118910322257,-9.530889579094946,-63.57772706079413,-95.58934186713304,0.6,-21.82966999002383,0.0,-1.612300818262156,0.06807226782853137,0.24597266944329021,0.24597266944329021,-0.4158002729914108,0.15768994066638697,0.08828272877690324,9.530889579094946,0.0,-1.612300818262156,0.06807226782853137,1,1,False,0.06940721188948373,0.24597266944329021,1.612300818262156,0.06807226782853137,38.747758442700984,True,True,False,True,False,True,0.8657040934649558,3.4628933902997354,-2.6167883032721875,-4.74093594354963,True,0.9103720467826064,5.810448021409684,15.43685939568968,False,0.08447723037892996,0.1986560564928368,-1.6570243923379167,0.2957397695304118,0.6666666666666666,0.8657040934649558,-0.33333333333333337,0.054524658506853244,1,4.003636456720415,83>68>53,0.19397821497295809,0,97.18341445349506,1.2911719847261263,109.36917687048481,,,,neutral_called_bear_truth,Bear,Neutral
trend_method_v2_0,320856,320857,2026-03-10T06:17:39.116764,Bear,1.0,-1.1041228741760278,regime=RUN|slope_sum=-1.104123,Bear,70954.32,70953.26,-1.06,03/10/2026  06:13:06 AM,03/10/2026  06:17:53 AM,True,True,True,False,True,False,False,False,False,False,False,False,RUN,Bear,70816.70581999393,70855.08461716995,70868.41595594345,70875.74138758254,70882.27043875163,70887.95489176878,-2.484390950125089,-0.8455673776497861,-0.36799925502418773,-0.25855549652624177,-0.22004046097754326,-0.18874975637845637,71.2490717748442,80.77996135393914,144.35768841473327,1.0,12.421997030221974,1.0,49.53404275265348,0.01429451222634065,-1.1041228741760278,1.1041228741760278,1.857928243747378,-0.8455673776497861,-0.25855549652624177,71.2490717748442,1.0,49.53404275265348,0.01429451222634065,-1,-1,False,0.5870118811235443,1.1041228741760278,49.53404275265348,0.01429451222634065,64.53002056316888,False,False,False,False,True,False,4.365303296681304,5.541292175664737,3.4995992032163485,6.116387506488536,False,0.3388500025288427,-13.3313387734961,-19.141786794905784,False,0.39352443431418704,2.1163916951009014,1.9177356386080646,0.5723136752420398,1.0,4.365303296681304,0.33333333333333337,0.41240997933439455,0,12.213504186234786,83>68>53,0.6673457138822414,1,176.3693032210722,3.3793429972587212,-123.29816598121943,,,,correct_bear,Bear,Bear
trend_method_v2_0,320857,320858,2026-03-10T06:22:40.062515,Bear,1.0,-0.5052633728100773,regime=RUN|slope_sum=-0.505263,Bear,70953.26,70809.63,-143.63,03/10/2026  06:18:08 AM,03/10/2026  06:22:54 AM,True,True,True,False,True,False,False,False,False,False,False,False,RUN,Bear,70779.77651281012,70803.78593732997,70807.4069116649,70808.73078336693,70812.19171986914,70817.42255787634,-1.993365568401714,-0.4290894581172324,-0.09040669193018402,-0.07617391469284485,-0.12241873601851694,-0.1592517724766367,37.64604506622709,-33.60302670861711,-114.38298806255625,1.0,-23.41491896258958,1.0,22.873335083480924,0.08124994307096736,-0.5052633728100773,0.5052633728100773,4.855444302116111,-0.4290894581172324,-0.07617391469284485,37.64604506622709,1.0,22.873335083480924,0.08124994307096736,-1,-1,False,0.3529155434243876,0.5052633728100773,22.873335083480924,0.08124994307096736,74.50776583478535,False,False,False,True,True,False,2.870706141637129,7.02221847154221,-1.4945971550441755,-4.994196358260524,False,0.650138480843055,-3.620974334931816,9.710364438564284,False,0.6519447086492085,1.90295887647153,-0.21343281862937147,0.7572875429237643,1.0,2.870706141637129,0.0,0.27120861486251063,0,8.691774509410607,83>68>53,0.3578444231879985,0,177.96071512335038,2.4138731029252325,123.87991968249116,,,,correct_bear,Bear,Bear
trend_method_v2_0,320858,320859,2026-03-10T06:27:42.068375,Neutral,1.0,0.0,regime=NOISE|slope_sum=0.076150,Bear,70809.63,70802.35,-7.28,03/10/2026  06:23:10 AM,03/10/2026  06:27:56 AM,False,False,False,False,False,True,False,False,False,True,False,False,NOISE,Bull,70783.21823193973,70778.6752988752,70776.91705565162,70778.74027939881,70781.58727710198,70784.59662086716,0.22007983765251993,0.13429669175093295,0.013733431327636936,-0.05814707401623309,-0.08090646132041002,-0.08801156830304535,1.378388927434571,-36.26765613879252,-2.6646294301754097,0.4,37.70639688325173,0.0,-1.6000867731199833,0.034448968859977044,0.07614961773469986,0.07614961773469986,-69.91222510583326,0.13429669175093295,-0.05814707401623309,1.378388927434571,0.0,-1.6000867731199833,0.034448968859977044,1,-1,True,0.19244376576716604,0.07614961773469986,1.6000867731199833,0.034448968859977044,18.101061678822674,True,False,False,True,False,True,0.5951750643707783,1.6211648325989105,-2.2755310772663506,-0.7809339222221752,True,0.7816762675094416,1.758243223579484,5.3792175585113,False,0.8144508557849722,0.206346406324883,-1.696612470146647,0.5605564324178186,0.5,0.5951750643707783,-0.5,0.02811444237839169,1,5.856341468344908,83>68>53,0.22706510363968846,0,150.65064420134877,1.8770790369098482,6.347234518540063,,,,neutral_called_bear_truth,Bear,Neutral
trend_method_v2_0,320859,320860,2026-03-10T06:32:44.092881,Neutral,1.0,0.0,regime=NOISE|slope_sum=0.930116,Bear,70802.35,70777.17,-25.18,03/10/2026  06:28:12 AM,03/10/2026  06:32:58 AM,False,False,False,False,False,True,False,False,False,True,False,False,NOISE,Bull,70889.85563709185,70888.07677503568,70868.24069991669,70850.39321652638,70837.54897706461,70828.42526330767,-0.45036658010394603,0.4071822727491963,0.6365640934891417,0.5229334537962131,0.3997989467206935,0.302890763623509,-61.43037378418376,-62.80876271161833,-26.54110657282581,1.0,76.65457944969239,0.0,-11.264631045778515,0.2882753670979236,0.9301157265454094,0.9301157265454094,-0.047205256788342614,0.4071822727491963,0.5229334537962131,61.43037378418376,0.0,-11.264631045778515,0.2882753670979236,1,1,False,0.11575118104701687,0.9301157265454094,11.264631045778515,0.2882753670979236,66.04594679024025,True,True,False,True,False,True,2.7197361104826996,1.2190638934196159,2.1245610461119213,4.400092123378272,True,0.5197438112592634,19.836075118990266,18.07783189541078,False,0.21976777899274277,1.0869306735930877,0.8805842672682047,0.7274755742221408,0.8333333333333334,2.7197361104826996,0.33333333333333337,0.21412149337784875,0,21.967953218714683,53>68>83,1.2256231641404156,0,132.67944555902795,6.015202737183748,45.4995227355048,,,,neutral_called_bear_truth,Bear,Neutral
trend_method_v2_0,320860,320861,2026-03-10T06:37:44.101773,Bear,1.0,-1.4395663564137067,regime=RUN|slope_sum=-1.439566,Bull,70777.17,70895.57,118.4,03/10/2026  06:33:13 AM,03/10/2026  06:37:58 AM,False,True,False,False,True,False,False,True,False,False,False,False,RUN,Bear,70744.98008790886,70765.2684122359,70790.0677885298,70807.89307614432,70819.84291403033,70826.61074583139,-0.3622402046512434,-0.8982176690660708,-0.730672141067771,-0.5413486873476359,-0.37755591240238573,-0.23796225547266658,81.63065792253474,143.0610317067185,205.86979441833682,1.0,-45.6431599167845,1.0,10.722483524747076,0.2489306387811666,-1.4395663564137067,1.4395663564137067,0.47597617121780306,-0.8982176690660708,-0.5413486873476359,81.63065792253474,1.0,10.722483524747076,0.2489306387811666,-1,-1,False,0.35686898171843495,1.4395663564137067,10.722483524747076,0.2489306387811666,56.70503312254089,False,False,False,True,True,False,3.1479968700077734,1.7211401690662214,0.4282607595250738,-1.6963002865868475,False,0.5530027947302462,-24.799376293900423,-44.63545141289069,False,0.10285872436302675,0.7035229924131272,-0.3834076811799605,0.3533285055165334,1.0,3.1479968700077734,0.16666666666666663,0.29740552623036365,0,18.717669687073794,83>68>53,1.1568668552226882,0,242.13745055712934,5.157592972511978,-161.6177506866261,,,,bear_called_bull_truth,Bull,Bear
