epoch,truth,pred_v22_base,pred_bear_core_a,pred_bear_pm1_soft,pred_bear_pm1_h018,pred_adaptive_v2,trigger_bear_core_a,trigger_bear_pm1_soft,trigger_bear_pm1_h018,trigger_adaptive_v2,override_help_class_bear_core_a,override_help_class_bear_pm1_soft,override_help_class_bear_pm1_h018,override_help_class_adaptive_v2,adaptive_policy,adaptive_reason,wrong_bear_rate,disagreement_density,transition_density,abs_hinge_mean,vol_expansion,winner_good_rate,winner_bad_rate,fallback_good_rate,fallback_bad_rate,slow_retention,hinge_torsion,transition_score_v23,phase_disagree_count_3,fs_disagree_count_3,fast_alt_3epoch,osc_core_count,ruleb_raw_warning,core_window_pm1,pm1_centered_soft,pm1_hinge_018
320791,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.3333333333333333,0.9,0.7333333333333333,0.44485070102633256,0.15985072888604063,0.0,0.0,0.0,0.0,0.2087816300208942,0.5270063143061303,2,2,2,1,3,0,1,1,1
320792,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,persist_AGGRESSIVE|regime_balanced|base_pred=Neutral,0.2,0.9333333333333333,0.7333333333333333,0.45870495083524215,0.19746701404846084,0.0,0.0,0.0,0.0,0.1375403330439439,0.8322233592788162,2,3,3,1,3,0,1,1,1
320793,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,persist_AGGRESSIVE|regime_balanced|base_pred=Neutral,0.2,0.9333333333333333,0.7333333333333333,0.4762727994806241,0.26588865563072306,0.0,0.0,0.0,0.0,0.6440989897346299,0.5101778386277593,2,3,3,0,2,0,1,1,1
320794,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.25,0.9333333333333333,0.7666666666666667,0.4854944649271497,0.2351841706604174,0.0,0.0,0.0,0.0,1.404570206970675,0.1562493496298519,1,3,3,0,2,1,1,0,0
320795,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Bull,0.25,0.9333333333333333,0.8,0.4905768417144829,0.10099800792389546,0.0,0.0,0.0,0.0,0.1509659933490184,0.3207623062891896,0,2,2,0,2,0,1,1,1
320796,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.25,0.9666666666666667,0.7666666666666667,0.4679355852574559,0.15653000957873792,0.0,0.0,0.0,0.0,0.2594600727279612,0.2945362245635683,0,1,1,1,1,0,1,1,1
320797,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.3333333333333333,0.9666666666666667,0.7333333333333333,0.44442012607624154,0.08598363203509479,0.0,0.0,0.0,0.0,0.4894753923254029,0.9925443182568292,2,1,1,0,0,0,1,1,1
320798,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.3333333333333333,0.9666666666666667,0.7666666666666667,0.4691893193074395,0.10233095001781989,0.0,0.0,0.0,0.0,0.8484325220179016,0.6062292248442006,1,1,2,0,1,0,1,1,1
320799,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.3333333333333333,0.9666666666666667,0.7666666666666667,0.45800689956196583,0.13544565120813795,0.0,0.0,0.0,0.0,0.7585913377897668,1.0,2,2,3,0,2,0,1,1,1
320800,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.3333333333333333,0.9666666666666667,0.7666666666666667,0.4711825100062673,0.11568223554168566,0.0,0.0,0.0,0.0,0.2438105953806371,0.862768870447019,2,2,3,0,2,0,1,1,1
320801,Bull,Bear,Neutral,Bear,Neutral,Neutral,1,0,1,1,GOOD_NEUTRALIZE_WRONG_BASE,NO_EFFECT,GOOD_NEUTRALIZE_WRONG_BASE,GOOD_NEUTRALIZE_WRONG_BASE,winner,regime_aggressive|mode=AGGRESSIVE|current_h018,0.5,0.9666666666666667,0.7666666666666667,0.498208816675294,0.16806144592356376,0.0,0.0,0.0,0.0,1.1462925282048673,0.182722298996748,1,2,2,0,2,1,1,0,1
320802,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|ruleb_off,0.6666666666666666,0.9666666666666667,0.8,0.4950179101820794,0.12120520336697832,1.0,0.0,0.0,0.0,0.3086612595507176,0.3312895733062742,1,1,1,0,0,0,1,1,1
320803,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.5,1.0,0.8333333333333334,0.48986277645809406,0.053797836057075,1.0,0.0,0.0,0.0,0.2800415394885931,0.3415149868596454,0,0,1,0,0,0,0,0,0
320804,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Bull,0.5,1.0,0.8,0.48145141028161476,0.04111545755657675,1.0,0.0,0.0,0.0,0.1313161941689031,1.0,1,0,1,0,0,0,1,1,1
320805,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.5,1.0,0.8,0.5044818954421441,0.13313232737130493,1.0,0.0,0.0,0.0,0.0338752573261444,0.2344770010512946,1,1,2,1,2,0,1,1,1
320806,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.6666666666666666,1.0,0.8,0.5081959605121333,0.11461843398063659,1.0,0.0,0.0,0.0,0.3813461123645538,0.2608559160373437,1,1,1,0,0,0,1,1,1
320807,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.6666666666666666,1.0,0.8333333333333334,0.5140978868064627,0.10071349826020903,1.0,0.0,0.0,0.0,0.0787597096932586,0.3923640635274554,1,2,1,0,1,0,0,0,0
320808,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.6666666666666666,1.0,0.8333333333333334,0.5223155464223362,-0.0016400293730074456,1.0,0.0,0.0,0.0,0.1985546857740701,0.6822358760915986,2,2,1,0,1,0,0,0,0
320809,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|ruleb_off,0.5,1.0,0.8333333333333334,0.5420464902752717,-0.01983544746530086,1.0,0.0,0.0,0.0,0.407987468297506,0.4926178836254632,1,2,1,1,2,0,0,0,0
320810,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|ruleb_off,0.3333333333333333,1.0,0.8333333333333334,0.5251337530627872,-0.07057365910275448,1.0,0.0,0.0,0.0,1.2831363593741116,0.2509115199457944,0,1,1,1,1,0,0,0,0
320811,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.25,1.0,0.8,0.5261888487285081,-0.16393490517651954,1.0,0.0,0.0,0.0,1.7060719943310687,1.0,2,1,1,1,1,1,0,0,0
320812,Bull,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|ruleb_off,0.25,1.0,0.8,0.5549325626684781,-0.08445882093598678,1.0,0.0,0.0,0.0,0.8817165098826081,0.5103042039794373,2,1,1,0,0,0,1,1,1
320813,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.4,1.0,0.8333333333333334,0.5652626829474623,-0.07310180675348832,1.0,0.0,0.0,0.0,0.3393405718779831,0.6307034968061224,2,2,2,0,2,0,1,1,1
320814,Bull,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|ruleb_off,0.4,1.0,0.8333333333333334,0.5655308744866261,-0.03012581757026256,1.0,0.0,0.0,0.0,1.0070249452564894,0.1126249702667257,1,1,1,0,0,0,1,0,0
320815,Bear,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Bull,0.5,1.0,0.8333333333333334,0.5359517068288503,-0.11886332054359,1.0,0.0,0.0,0.0,0.3808282554800826,0.3757826857058283,0,1,1,0,0,0,0,0,0
320816,Bull,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|ruleb_off,0.5,1.0,0.8333333333333334,0.5425790788025832,-0.10760852580600921,1.0,0.0,0.0,0.0,0.6771685812964279,0.1285043454914948,1,0,0,1,1,0,0,0,0
320817,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.5714285714285714,1.0,0.8333333333333334,0.5135292236522997,-0.08388647866246135,1.0,0.0,0.0,0.0,0.3211796456816955,1.0,2,1,1,0,0,0,0,0,0
320818,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.5714285714285714,1.0,0.8333333333333334,0.5256668814502992,-0.010947574888579004,1.0,0.0,0.0,0.0,0.2334843121861922,0.4436796100865293,0,1,1,0,0,0,0,0,0
320819,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Bull,0.5714285714285714,1.0,0.8,0.5238799101966228,-0.04405055790882484,1.0,0.0,0.0,0.0,3.087770745436501,0.3255826004801951,0,1,1,0,0,0,0,0,0
320820,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.5714285714285714,1.0,0.7666666666666667,0.5013993302126294,-0.035384980404624955,1.0,0.0,0.0,0.0,0.2361523059444152,0.9240537941119716,1,0,0,0,0,0,0,0,0
320821,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.5714285714285714,0.9666666666666667,0.7666666666666667,0.524090754420443,0.0315492244085811,1.0,0.0,0.0,0.0,0.3437802111184282,0.4336588768672881,1,1,1,0,0,0,0,0,0
320822,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.5714285714285714,0.9666666666666667,0.7666666666666667,0.5209791731724814,-0.04873457218938332,1.0,0.0,0.0,0.0,0.234697822950693,0.3027307100076016,1,2,1,1,2,0,1,1,1
320823,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.5714285714285714,0.9666666666666667,0.7666666666666667,0.5033294181967742,-0.053395963821598114,1.0,0.0,0.0,0.0,0.7274176113151043,1.0,2,3,2,0,2,0,1,1,1
320824,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|ruleb_off,0.5714285714285714,0.9666666666666667,0.7666666666666667,0.519656823575849,-0.02249259641112833,1.0,0.0,0.0,0.0,0.1040028832721873,0.4663547382533426,1,2,1,0,1,0,1,1,1
320825,Bear,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Bull,0.5,0.9666666666666667,0.7666666666666667,0.5299936698632987,0.015061599355689737,1.0,0.0,0.0,0.0,0.6039699306893453,0.161699840108016,0,1,1,1,1,0,0,0,0
320826,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.5,0.9666666666666667,0.7666666666666667,0.5246915876572595,-0.009097704174923393,1.0,0.0,0.0,0.0,0.4629468759285373,0.003062826321608,1,1,1,0,0,0,0,0,0
320827,Bear,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Bull,0.5,0.9666666666666667,0.8,0.5149758077158608,-0.013340262138308634,1.0,0.0,0.0,0.0,0.8859365861371771,0.1960980295204293,0,1,1,0,0,0,0,0,0
320828,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.5,0.9666666666666667,0.7666666666666667,0.4884275980913142,-0.09410324327342418,1.0,0.0,0.0,0.0,0.0459825987836666,0.7854033676473018,1,1,1,0,0,0,0,0,0
320829,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|ruleb_off,0.5,0.9666666666666667,0.7666666666666667,0.4944000695180843,-0.051803386779463445,1.0,0.0,0.0,0.0,1.1556554393864644,0.0692479932740063,0,0,0,1,1,0,0,0,0
320830,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.4444444444444444,0.9666666666666667,0.7333333333333333,0.46337500262721776,-0.04371597752409201,1.0,0.0,0.0,0.0,1.0216994651946152,0.1252904978923537,1,1,1,1,1,0,1,0,0
320831,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.4444444444444444,0.9666666666666667,0.7333333333333333,0.43879239020872896,-0.12665655332930137,1.0,0.0,0.0,0.0,2.8284301006442547,1.0,2,2,2,0,2,1,1,1,1
320832,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.375,0.9666666666666667,0.7333333333333333,0.4660349802421707,-0.08256926990955721,0.0,0.0,0.0,0.0,0.8639613520972489,0.8135419957477305,2,3,3,0,2,0,1,1,1
320833,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Bull,0.42857142857142855,0.9666666666666667,0.7333333333333333,0.48211006099021925,-0.03006019817061062,0.0,0.0,0.0,0.0,0.4390630284360668,0.0799158732342291,0,2,2,0,2,0,1,0,0
320834,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.42857142857142855,0.9666666666666667,0.7333333333333333,0.47339009053603864,-0.1549928615042055,0.0,0.0,0.0,0.0,0.582330948793242,0.0177335603137423,1,1,1,1,1,0,1,0,0
320835,Bear,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Bull,0.42857142857142855,0.9666666666666667,0.7333333333333333,0.44064787587983006,-0.17317271621083258,0.0,0.0,0.0,0.0,0.6041818324229098,0.2659205260925855,0,0,0,1,1,0,0,0,0
320836,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Neutral,0.42857142857142855,0.9666666666666667,0.7,0.4416959933812065,-0.15911178956521177,0.0,0.0,0.0,0.0,0.8876275763705053,0.1867338169707574,1,1,1,1,1,0,0,0,0
320837,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,base,regime_aggressive|base_pred=Bull,0.42857142857142855,0.9666666666666667,0.7,0.4392252567456536,-0.12785503601451004,0.0,0.0,0.0,0.0,0.1341757583159051,0.0179410057957571,0,1,1,1,1,0,0,0,0
