model_id,epoch,next_epoch,timestamp,prediction,confidence,score,reason,truth,start_price,end_price,price_difference,round_current_timestamp,round_next_epoch_time,correct,directional_called,directional_correct,bull_called,bear_called,neutral_called,bull_called_bear_truth,bear_called_bull_truth,neutral_called_bull_truth,neutral_called_bear_truth,bull_called_neutral_truth,bear_called_neutral_truth,regime,run_direction,g8,g23,g38,g53,g68,g83,slope_g8,slope_g23,slope_g38,slope_g53,slope_g68,slope_g83,fan_width,fan_width_velocity,fan_width_acceleration,fan_order_score,g83_curvature,alignment,compression_velocity,flip_score,slope_sum,slope_magnitude,ratio_8_23_to_23_53,s23,s53,fan_width_raw,alignment_raw,compression_velocity_raw,flip_score_raw,slope_sign_s23,slope_sign_s53,slope_disagreement,slope_gap,abs_slope_sum,abs_compression_velocity,abs_flip_score,fan_to_slope_ratio,collapse_flag,weak_bull_exhaustion_flag,weak_bear_exhaustion_flag,possible_flip_zone,possible_run_zone,possible_transition_zone,fan_energy_total,fan_energy_ratio,fan_energy_velocity,fan_energy_acceleration,fan_sign_conflict,fan_energy_instability,hinge_gap,hinge_velocity,hinge_conflict,hinge_torsion,snap_divergence,snap_velocity,snap_score,phase_alignment,phase_strength,phase_velocity,fan_phase_score,directional_error_type,truth_direction_group,prediction_direction_group
trend_method_v2_1,320476,320477,2026-03-08T22:28:31.099779,Neutral,1.0,0.0,regime=NOISE|slope_sum=0.070987|v2_1_override=none,Bull,65984.12,66124.26,140.14,03/08/2026  10:23:58 PM,03/08/2026  10:28:45 PM,False,False,False,False,False,True,False,False,True,False,False,False,NOISE,Bull,,,,,,,,0.07281932585283357,,-0.0018323709373362362,,,7.342796181401354,,,,,0.0,-1.6892046608700184,0.04183960218132207,0.07098695491549734,0.07098695491549734,-1.0006661339936973,0.07281932585283357,-0.0018323709373362362,7.342796181401354,0.0,-1.6892046608700184,0.04183960218132207,1,-1,True,0.07465169679016981,0.07098695491549734,1.6892046608700184,0.04183960218132207,103.43866968434126,True,False,False,True,False,True,0.07465169679016981,39.7404937881698,,,False,0.3901817586679288,,,False,,,,,0.5,0.07465169679016981,,0.5,neutral_called_bull_truth,Bull,Neutral
trend_method_v2_1,320477,320478,2026-03-08T22:33:33.098493,Neutral,1.0,0.0,regime=NOISE|slope_sum=0.550355|v2_1_override=none,Bear,66124.26,66100.0,-24.26,03/08/2026  10:28:59 PM,03/08/2026  10:33:47 PM,False,False,False,False,False,True,False,False,False,True,False,False,NOISE,Bull,,,,,,,,0.35384314557268226,,0.19651216460988508,,,24.334537373360945,,,,,0.0,-14.708169464123785,0.1458588974784583,0.5503553101825673,0.5503553101825673,0.08306964968909131,0.35384314557268226,0.19651216460988508,24.334537373360945,0.0,-14.708169464123785,0.1458588974784583,1,1,False,0.15733098096279718,0.5503553101825673,14.708169464123785,0.1458588974784583,44.21604901983873,True,True,False,True,False,True,0.5503553101825673,1.8006170064592684,0.47570361339239753,,False,0.25717433012887847,,,False,,,,,1.0,0.5503553101825673,0.5,1.0,neutral_called_bear_truth,Bear,Neutral
trend_method_v2_1,320478,320479,2026-03-08T22:38:33.144679,Neutral,1.0,0.0,regime=NOISE|slope_sum=2.060779|v2_1_override=none,Bull,66100.0,66163.9,63.9,03/08/2026  10:34:01 PM,03/08/2026  10:38:47 PM,False,False,False,False,False,True,False,False,True,False,False,False,NOISE,Bull,,,,,,,,0.6945698870276829,,1.3662091362239153,,,154.4336735928082,,,,,0.0,-37.753750419346034,0.665528010418001,2.060779023251598,2.060779023251598,0.03666102360405073,0.6945698870276829,1.3662091362239153,154.4336735928082,0.0,-37.753750419346034,0.665528010418001,1,1,False,0.6716392491962324,2.060779023251598,37.753750419346034,0.665528010418001,74.93946311096236,True,True,False,True,False,True,2.060779023251598,0.5083920672258234,1.5104237130690308,1.0347200996766333,False,0.13481695595518176,,,False,,,,,1.0,2.060779023251598,0.0,1.0,neutral_called_bull_truth,Bull,Neutral
trend_method_v2_1,320481,320482,2026-03-08T22:53:35.084533,Neutral,1.0,0.0,regime=NOISE|slope_sum=-0.111112|v2_1_override=none,Bull,66520.83,66569.16,48.33,03/08/2026  10:49:02 PM,03/08/2026  10:53:49 PM,False,False,False,False,False,True,False,False,True,False,False,False,NOISE,Bear,,,,,,,,-0.22873322660234408,,0.11762114671000745,,,7.696334591455525,,,,,0.0,-6.253506428314722,0.06930493018257301,-0.11111207989233662,0.11111207989233662,16.15612560605531,-0.22873322660234408,0.11762114671000745,7.696334591455525,0.0,-6.253506428314722,0.06930493018257301,-1,1,True,0.3463543733123515,0.11111207989233662,6.253506428314722,0.06930493018257301,69.26640738714441,True,False,False,True,False,True,0.3463543733123515,1.9446607434144576,0.14445948145475995,0.5711939421144052,False,0.2641609221386287,,,False,,,,,0.5,0.3463543733123515,-0.5,0.08403481630113271,neutral_called_bull_truth,Bull,Neutral
trend_method_v2_1,320485,320486,2026-03-08T23:13:40.082981,Neutral,1.0,0.0,regime=NOISE|slope_sum=0.797391|v2_1_override=none,Bull,66818.88,67100.0,281.12,03/08/2026  11:09:07 PM,03/08/2026  11:13:54 PM,False,False,False,False,False,True,False,False,True,False,False,False,NOISE,Bull,,,,,,,,-0.30620148768502986,,1.1035922303999541,,,102.0512470339745,,,,,0.0,-16.738463324596523,0.42443701351419044,0.7973907427149243,0.7973907427149243,0.6415720932569547,-0.30620148768502986,1.1035922303999541,102.0512470339745,0.0,-16.738463324596523,0.42443701351419044,-1,1,True,1.409793718084984,0.7973907427149243,16.738463324596523,0.42443701351419044,127.98147955231394,True,True,False,True,False,True,1.409793718084984,0.27745890125926226,0.025445369252338423,0.9090353240771947,False,0.08687838050547242,,,False,,,,,0.5,1.409793718084984,-0.5,0.310809539177369,neutral_called_bull_truth,Bull,Neutral
trend_method_v2_1,320488,320489,2026-03-08T23:28:44.093198,Neutral,1.0,0.0,regime=NOISE|slope_sum=0.456616|v2_1_override=none,Bear,67481.95,67154.46,-327.49,03/08/2026  11:24:10 PM,03/08/2026  11:28:58 PM,False,False,False,False,False,True,False,False,False,True,False,False,NOISE,Bull,,,,,,,,0.3612654144617409,,0.09535103507550957,,,16.11345518042799,,,,,0.0,14.381675159122096,0.0481971394305306,0.45661644953725045,0.45661644953725045,-1.7674741052982754,0.3612654144617409,0.09535103507550957,16.11345518042799,0.0,14.381675159122096,0.0481971394305306,1,1,False,0.2659143793862313,0.45661644953725045,14.381675159122096,0.0481971394305306,35.28881886922356,False,False,False,True,False,True,0.45661644953725045,3.788793841363659,-1.4831419365455076,-3.2317164099022193,False,0.6164716600357772,,,False,,,,,1.0,0.45661644953725045,0.0,0.20133548112877037,neutral_called_bear_truth,Bear,Neutral
trend_method_v2_1,320489,320490,2026-03-08T23:33:45.152550,Neutral,1.0,0.0,regime=NOISE|slope_sum=0.971853|v2_1_override=none,Bull,67154.46,67210.08,55.62,03/08/2026  11:29:11 PM,03/08/2026  11:33:59 PM,False,False,False,False,False,True,False,False,True,False,False,False,NOISE,Bull,,,,,,,,0.5399047033606621,,0.4319482223709201,,,63.596768033341505,,,,,0.0,3.862329854775453,0.1902443173563197,0.9718529257315822,0.9718529257315822,-0.3621107341730559,0.5399047033606621,0.4319482223709201,63.596768033341505,0.0,3.862329854775453,0.1902443173563197,1,1,False,0.10795648098974198,0.9718529257315822,3.862329854775453,0.1902443173563197,65.43867528666206,False,False,False,True,False,True,0.9718529257315822,1.2499292169723022,0.5152364761943318,1.9983784127398394,False,0.22221662931322156,,,False,,,,,1.0,0.9718529257315822,0.0,0.4285182379804054,neutral_called_bull_truth,Bull,Neutral
trend_method_v2_1,320490,320491,2026-03-08T23:38:47.110289,Neutral,1.0,0.0,regime=NOISE|slope_sum=-0.063417|v2_1_override=none,Bull,67210.08,67348.55,138.47,03/08/2026  11:34:12 PM,03/08/2026  11:39:01 PM,False,False,False,False,False,True,False,False,True,False,False,False,NOISE,Bear,,,,,,,,0.12036985025406466,,-0.18378667193610454,,,14.763885350475903,,,,,0.0,-9.695222081805696,0.043688020468800395,-0.06341682168203988,0.06341682168203988,-0.016233001827126014,0.12036985025406466,-0.18378667193610454,14.763885350475903,0.0,-9.695222081805696,0.043688020468800395,1,-1,True,0.3041565221901692,0.06341682168203988,9.695222081805696,0.043688020468800395,232.80708428592135,True,False,False,True,False,True,0.3041565221901692,0.654943304571686,-0.667696403541413,-1.1829328797357448,False,0.4582998771649621,,,False,,,,,0.5,0.3041565221901692,-0.5,0.06705573112365013,neutral_called_bull_truth,Bull,Neutral
trend_method_v2_1,320491,320492,2026-03-08T23:43:49.089557,Neutral,1.0,0.0,regime=NOISE|slope_sum=-0.139667|v2_1_override=none,Bear,67348.55,67190.04,-158.51,03/08/2026  11:39:15 PM,03/08/2026  11:44:03 PM,False,False,False,False,False,True,False,False,False,True,False,False,NOISE,Bear,,,,,,,,0.05256858727443614,,-0.19223587383748963,,,25.206577416232903,,,,,0.0,-8.77322203447693,0.07341897216198653,-0.1396672865630535,0.1396672865630535,-0.3337998040112329,0.05256858727443614,-0.19223587383748963,25.206577416232903,0.0,-8.77322203447693,0.07341897216198653,1,-1,True,0.24480446111192578,0.1396672865630535,8.77322203447693,0.07341897216198653,180.47588692040114,True,False,False,True,False,True,0.24480446111192578,0.27345877866103196,-0.05935206107824342,0.6083443424631696,False,0.0858948191314235,,,False,,,,,0.5,0.24480446111192578,0.0,0.053970705622178934,neutral_called_bear_truth,Bear,Neutral
trend_method_v2_1,320492,320493,2026-03-08T23:48:50.111202,Neutral,1.0,0.0,regime=NOISE|slope_sum=0.552963|v2_1_override=none,Bear,67190.04,67110.91,-79.13,03/08/2026  11:44:17 PM,03/08/2026  11:49:04 PM,False,False,False,False,False,True,False,False,False,True,False,False,NOISE,Bull,,,,,,,,0.41164303503683186,,0.14132017544761766,,,21.878433776728343,,,,,0.0,-5.57283308757178,0.10691811177807506,0.5529632104844495,0.5529632104844495,-0.32168994093554654,0.41164303503683186,0.14132017544761766,21.878433776728343,0.0,-5.57283308757178,0.10691811177807506,1,1,False,0.2703228595892142,0.5529632104844495,5.57283308757178,0.10691811177807506,39.56580358675346,True,True,False,True,False,True,0.5529632104844495,2.912839824412851,0.30815874937252374,0.36751081045076717,False,0.2977724573583784,,,False,,,,,1.0,0.5529632104844495,0.5,0.2438175719298388,neutral_called_bear_truth,Bear,Neutral
trend_method_v2_1,320493,320494,2026-03-08T23:53:51.116381,Neutral,1.0,0.0,regime=NOISE|slope_sum=0.586400|v2_1_override=none,Bull,67110.91,67136.75,25.84,03/08/2026  11:49:18 PM,03/08/2026  11:54:05 PM,False,False,False,False,False,True,False,False,True,False,False,False,NOISE,Bull,,,,,,,,0.17095551779675588,,0.41544497323411633,,,42.68255912914174,,,,,0.0,-10.677996328027803,0.24063311208862745,0.5864004910308722,0.5864004910308722,0.1960335008921516,0.17095551779675588,0.41544497323411633,42.68255912914174,0.0,-10.677996328027803,0.24063311208862745,1,1,False,0.24448945543736045,0.5864004910308722,10.677996328027803,0.24063311208862745,72.78738640567514,True,True,False,True,False,True,0.5864004910308722,0.41149978652026453,0.0334372805464227,-0.27472146882610105,False,0.19902992949141698,,,False,,,,,1.0,0.5864004910308722,0.0,0.25856104202005176,neutral_called_bull_truth,Bull,Neutral
