epoch,truth,pred_v22_base,pred_bear_raw,pred_bear_core_a,pred_bear_core_b,pred_bear_core_c,pred_bear_core_a_lite,trigger_bear_raw,trigger_bear_core_a,trigger_bear_core_b,trigger_bear_core_c,trigger_bear_core_a_lite,override_help_class_bear_raw,override_help_class_bear_core_a,override_help_class_bear_core_b,override_help_class_bear_core_c,override_help_class_bear_core_a_lite,override_side_class_bear_raw,override_side_class_bear_core_a,override_side_class_bear_core_b,override_side_class_bear_core_c,override_side_class_bear_core_a_lite,reason_bear_raw,reason_bear_core_a,reason_bear_core_b,reason_bear_core_c,reason_bear_core_a_lite,slow_retention,hinge_torsion,transition_score_v23,ruleb_raw_warning,ruleb_warn_count_3,phase_disagree_count_3,fs_disagree_count_3,fast_alt_3epoch,osc_core_count,osc_core_a,osc_core_b,osc_core_c,fan_width_velocity,fan_energy_total,energy_delta
321269,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.261802402070316,0.2845351838674275,1,0,0,1,1,0,0,0,0,0,21.367275638025603,1.2486197538710258,0.8058192889257043
321270,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4030578970778151,1.0,2,0,0,1,1,0,0,0,0,0,-41.12473466939991,0.6897514569482155,-0.5588682969228103
321277,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.6482886211160803,0.1429335503013465,0,0,0,1,1,0,0,0,0,0,-37.82281898795918,1.929328808104401,1.2395773511561856
321278,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4393023789471044,0.0107571511018245,0,0,0,1,1,0,0,0,0,0,27.69083151119412,1.1982374385734147,-0.7310913695309864
321279,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1234912980089575,0.8183360554383399,2,0,0,1,1,0,0,0,0,0,19.564928533145576,0.3861589947973698,-0.8120784437760449
321280,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3492360587879375,0.7580982256583734,2,0,0,2,2,0,2,1,1,0,-3.817858261158108,1.4317058509623166,1.0455468561649468
321281,Bear,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.8448389224740822,0.2248187729742173,0,0,0,2,2,0,2,1,1,0,-59.966337848920375,3.46497075399202,2.0332649030297034
321282,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1745372336627042,0.0384831214939501,1,0,0,2,1,0,1,0,0,0,73.83364101240295,0.7502741657335719,-2.714696588258448
321283,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3712487411758047,0.5669266072257931,1,0,0,1,1,0,0,0,0,0,-22.27129524172051,0.6435223949738429,-0.10675177075972897
321284,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1557789117487118,0.3973975171718676,1,0,0,2,2,1,3,1,1,1,16.00749637185072,0.2959258066675829,-0.34759658830626
321285,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2380585646460531,0.7528154762203941,2,0,0,2,3,0,2,1,1,0,-11.80172413107357,1.8997052439608524,1.6037794372932694
321286,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3472823765860084,0.3369251621019907,0,0,0,2,3,0,2,1,1,0,31.586195126961684,1.1211968431307469,-0.7785084008301055
321287,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.490700921207463,0.1576981494516562,0,0,0,1,3,1,2,1,0,1,50.05831604692503,3.792704970423074,2.671508127292327
321288,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4213379191096464,0.209019647497774,1,0,0,0,2,1,2,1,0,1,-54.01592829344736,0.8301488006163709,-2.962556169806703
321289,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.148277318836335,0.0158671840380335,1,0,0,0,1,0,0,0,0,0,42.394897629434126,2.315531838718016,1.485383038101645
321290,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.3791245185911976,0.0486094886243782,1,0,0,0,0,0,0,0,0,0,15.472452281974256,2.950812108683749,0.6352802699657332
321291,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2061416192245815,0.1213441114249643,0,0,0,0,0,0,0,0,0,0,-88.94063194177579,0.7817997763595486,-2.1690123323242005
321292,Bear,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3043825174936501,0.5874220600312643,1,0,0,0,0,0,0,0,0,0,-6.262499952659709,1.8324515378972135,1.050651761537665
321293,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1209222382149164,0.5263333674430996,2,0,0,1,1,0,0,0,0,0,16.501187544170534,0.5559495135930774,-1.276502024304136
321294,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.2045667255206354,1.0,2,1,1,2,2,1,3,1,1,1,32.85791087742837,3.0737737369490787,2.5178242233560013
321295,Bear,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.3315735538872104,0.2479328444762653,0,0,1,2,2,0,2,1,1,0,-96.16535201889928,3.359198482539796,0.28542474559071707
321296,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2937095101387967,0.125075724048262,1,0,1,2,2,0,2,1,1,0,58.37997224151332,0.8726494180027657,-2.48654906453703
321297,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1466796459953911,0.2427670620643983,0,0,0,1,1,1,1,0,0,0,-16.455061618151376,1.6986628804206705,0.8260134624179047
321298,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.81442592905114,0.0402663974568119,1,0,0,1,1,1,1,0,0,0,84.40645102698181,3.196252910656767,1.4975900302360967
321299,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5645025094418088,0.2700202464678621,1,0,0,0,0,0,0,0,0,0,-15.673306842771126,2.235407536514685,-0.9608453741420822
321300,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.30601341210604,0.2192820518918031,1,0,0,0,0,0,0,0,0,0,-26.5141619531787,0.8056557031450211,-1.429751833369664
321301,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5635794485096994,0.0760019866790727,1,0,0,0,0,0,0,0,0,0,24.445356847470972,1.472340426465962,0.666684723320941
321302,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.8480056458265608,0.3346402939651963,0,0,0,0,1,0,0,0,0,0,-84.63057282466616,2.328871663965401,0.8565312374994387
321303,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3349514959882071,0.3203849751929498,0,0,0,0,1,0,0,0,0,0,10.40138730952458,1.2918154946164575,-1.0370561693489433
321304,Bull,Bear,Neutral,Bear,Bear,Bear,Bear,1,0,0,0,0,GOOD_NEUTRALIZE_WRONG_BASE,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,GOOD_SUPPRESS_WRONG_BEAR,,,,,Bear-only RuleB raw|base=Bear|truth=Bull|slow=1.4339|abs_hinge=0.2392|transition=1|phase3=0|fs3=1|fast_alt=1|core_count=1,,,,,1.4339076306314382,0.2391922753233023,1,1,1,0,1,1,1,0,0,0,131.89142111249384,4.748911750368279,3.4570962557518214
321305,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5269501706097799,1.0,2,0,1,1,1,0,0,0,0,0,-100.83794279117136,1.9844587958286863,-2.7644529545395926
321306,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4125776010369009,0.2737402855598712,1,0,1,1,1,0,0,0,0,0,29.32372141086671,1.2745518379433634,-0.709906957885323
321307,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.0861535490021196,0.9541408943580064,1,0,0,1,1,0,0,0,0,0,-28.001081331211022,0.6233057898698462,-0.6512460480735172
321308,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4577805765693483,0.0106959805838985,1,0,0,0,0,1,1,0,0,0,28.146811382161104,0.8747166539287718,0.25141086405892565
321309,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.983141189086382,0.1460976534733533,1,0,0,1,1,0,0,0,0,0,-65.25561152459704,1.7290905394875151,0.8543738855587433
321310,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.081948814642601,0.4920358202760519,0,0,0,1,2,0,1,0,0,0,-0.6253411030920688,1.3917659684611865,-0.3373245710263286
321311,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4373586117490049,1.0,2,0,0,2,3,0,2,1,1,0,40.78824177074421,1.2890682956240198,-0.10269767283716669
321312,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2056792513994878,0.451916756908589,0,0,0,1,2,0,1,0,0,0,-1.8796551688719771,1.5010282012099196,0.21195990558589983
321313,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5729700516912999,0.1038797082321986,1,0,0,1,1,0,0,0,0,0,27.796359792235307,1.138975827174363,-0.36205237403555657
321314,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3450259956662194,0.2191785751231716,1,0,0,1,1,1,1,0,0,0,-11.501067139441147,1.7416075097462451,0.602631682571882
321315,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5505927764461376,0.6312768586204027,2,0,0,2,2,1,3,1,1,1,-15.965394840488443,1.368653722012823,-0.37295378773342214
321316,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2889186309603246,1.0,2,0,0,3,3,1,3,1,1,1,0.6533621151174884,0.8969992226575414,-0.4716544993552816
321316,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.0978615807835012,0.1443744546826615,1,0,0,3,3,0,2,1,1,0,-2.0732133186247665,0.3000545805152796,-0.5969446421422617
321317,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2013886079039366,0.0117590715606872,1,0,0,2,2,0,2,1,1,0,17.94456201783032,1.004345824549091,0.7042912440338114
321321,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.9691908928271004,0.0781078326868429,1,0,0,1,1,0,0,0,0,0,47.51494176007691,2.231546658813386,1.2272008342642948
321322,Bear,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3823743574757827,0.2587252548622453,0,0,0,0,0,0,0,0,0,0,-107.07655397117196,1.9230253875284689,-0.308521271284917
321324,Bear,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1631071101510315,0.3647496670215363,0,0,0,0,0,0,0,0,0,0,23.92989151389338,1.0257527203430072,-0.8972726671854616
321325,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5826347304355295,0.4002516979580228,1,0,0,0,0,0,0,0,0,0,92.1562587939552,4.479614052759644,3.453861332416637
321326,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2191747999022482,0.1572210174680293,1,0,0,1,1,1,1,0,0,0,-80.82074173387082,0.5847962502066366,-3.894817802553008
321327,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.166954666372476,0.013510902705469,0,0,0,1,1,0,0,0,0,0,-57.62060559893144,2.737598550009352,2.1528022998027154
321328,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.446379720371624,0.0450796191132334,1,0,0,1,1,0,0,0,0,0,100.58165122182982,1.5683063606993528,-1.1692921893099992
321331,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.025832291574261,0.8635763534242848,2,0,0,1,0,1,1,0,0,0,-52.20048319170019,2.2227164741871093,0.6544101134877565
321332,Bear,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2885038114236522,0.3393445564595839,0,0,0,1,0,0,0,0,0,0,-11.517983790981816,2.036879591363686,-0.18583688282342337
321333,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.6501026692658343,0.2039316052881258,1,0,0,1,0,0,0,0,0,0,85.19801136126625,2.3316618519565964,0.29478226059291046
321334,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.6866877566226322,0.2372008624935039,1,0,0,0,0,0,0,0,0,0,7.041034167908947,3.231206884385756,0.8995450324291596
321335,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.5187052537130512,1.0,2,1,1,1,1,0,0,0,0,0,-27.57012173590192,2.7323436934366327,-0.49886319094912324
321336,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.8483504607265786,0.6260532709901369,2,0,1,2,2,1,3,1,1,1,-68.43798034265637,1.9452113787247072,-0.7871323147119256
321337,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.0736296366630995,0.085947588204883,1,0,1,2,2,0,2,1,1,0,101.35101768907045,2.8108171912845137,0.8656058125598065
321338,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.3996423205589963,0.1417606685761419,1,0,0,1,1,0,0,0,0,0,3.082737884295057,2.5970542930026568,-0.2137628982818569
321339,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.150170654133035,1.0,2,0,0,1,0,0,0,0,0,0,-73.33197625896719,0.4507684794516535,-2.1462858135510032
321340,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1186585198229295,0.1178095180770539,1,0,0,2,1,0,1,0,0,0,1.945958804921247,0.663493839552757,0.2127253601011035
321341,Bull,Bear,Neutral,Bear,Bear,Bear,Bear,1,0,0,0,0,GOOD_NEUTRALIZE_WRONG_BASE,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,GOOD_SUPPRESS_WRONG_BEAR,,,,,Bear-only RuleB raw|base=Bear|truth=Bull|slow=1.9799|abs_hinge=0.2126|transition=1|phase3=2|fs3=1|fast_alt=0|core_count=1,,,,,1.97990277538338,0.2125949170883987,1,1,1,2,1,0,1,0,0,0,91.62962656440504,3.212731818457541,2.549237978904784
321341,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.6472531718991377,0.9408004454258224,2,1,2,2,2,0,2,1,1,0,-39.51276214735117,3.1262126676083426,-0.08651915084919848
321343,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.260026034888142,0.232689390229609,0,0,2,1,1,0,0,0,0,0,-68.90885197991156,0.5929008465136576,-2.533311821094685
321343,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3167227312842442,0.1362049318948478,0,0,1,1,1,0,0,0,0,0,-7.325071099534398,1.521574488895567,0.9286736423819093
321344,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.7184232850504486,1.0,2,0,0,1,1,0,0,0,0,0,-1.963636771281017,1.3043746485564045,-0.2171998403391624
321345,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3875988952422631,1.0,2,0,0,2,2,1,3,1,1,1,25.18324122100603,1.4171940632641054,0.11281941470770085
321346,Bear,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4412751129948447,0.1802842076849845,0,0,0,2,2,0,2,1,1,0,-26.677187767490977,1.0251482367166318,-0.39204582654747355
321347,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3464247857918963,0.7042270461360411,1,0,0,1,1,0,0,0,0,0,8.96861550034373,0.7424056506006309,-0.2827425861160009
321348,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3031346406678494,0.2213863650260302,1,0,0,0,0,0,0,0,0,0,42.08916938265611,1.4715219240988515,0.7291162734982206
321349,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.3361956374137662,0.1617019718892838,0,0,0,0,0,1,1,0,0,0,-131.69763508436154,3.968776506320864,2.4972545822220127
321350,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1475492228073562,1.0,1,0,0,0,0,0,0,0,0,0,101.05167998462277,0.3710684745310573,-3.5977080317898067
321351,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4710315974789409,1.0,2,0,0,1,1,0,0,0,0,0,0.9788605254871072,1.88214466802674,1.5110761934956827
321352,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,2.631632298591285,0.3178425823443532,1,1,1,1,2,1,2,1,0,1,123.42592954795693,5.160873235090548,3.2787285670638084
321353,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2937389517628617,1.0,2,0,1,2,3,1,3,1,1,1,-123.89868621554342,0.7500361997808795,-4.410837035309669
321354,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2802319240854558,0.6927119924988823,2,0,1,2,3,0,2,1,1,0,4.106159317467245,0.6351313303093775,-0.11490486947150202
321355,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.9610319870444072,0.0255024819433777,0,0,0,2,2,0,2,1,1,0,-53.238184285888565,2.2223718342374923,1.5872405039281148
321358,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.6771900066505623,0.195313796923634,1,0,0,1,1,1,1,0,0,0,105.47241606157333,2.562584488827269,0.3402126545897768
321359,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5070771094815427,0.1671584568194866,1,0,0,0,0,0,0,0,0,0,-19.041244329695477,1.0713887409674498,-1.4911957478598192
321360,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1348892512123711,0.4304379543918298,1,0,0,1,0,0,0,0,0,0,-29.982247069347068,0.2345707014155778,-0.8368180395518721
321361,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4044602514222788,1.0,2,0,0,2,1,0,1,0,0,0,5.856249163960456,0.7971247124041838,0.562554010988606
