model_id,epoch,next_epoch,timestamp,prediction,confidence,score,reason,truth,start_price,end_price,price_difference,round_current_timestamp,round_next_epoch_time,correct,directional_called,directional_correct,bull_called,bear_called,neutral_called,bull_called_bear_truth,bear_called_bull_truth,neutral_called_bull_truth,neutral_called_bear_truth,bull_called_neutral_truth,bear_called_neutral_truth,regime,run_direction,fan_width,alignment,compression_velocity,flip_score,slope_sum,slope_magnitude,ratio_8_23_to_23_53,s23,s53,fan_width_raw,alignment_raw,compression_velocity_raw,flip_score_raw,slope_sign_s23,slope_sign_s53,slope_disagreement,slope_gap,abs_slope_sum,abs_compression_velocity,abs_flip_score,fan_to_slope_ratio,collapse_flag,weak_bull_exhaustion_flag,weak_bear_exhaustion_flag,possible_flip_zone,possible_run_zone,possible_transition_zone,directional_error_type,truth_direction_group,prediction_direction_group
trend_method_v2_0,320511,320512,2026-03-09T01:24:15.232747,Neutral,1.0,0.0,regime=NOISE|slope_sum=0.905622,Bull,67160.36,67194.43,34.07,03/09/2026  01:19:42 AM,03/09/2026  01:24:29 AM,False,False,False,False,False,True,False,False,True,False,False,False,NOISE,Bull,65.51827877303003,0.0,-16.0052926264907,0.362585585741354,0.9056220772454253,0.9056220772454253,0.37156143072472714,0.16864563994749915,0.7369764372979262,65.51827877303003,0.0,-16.0052926264907,0.362585585741354,1,1,False,0.568330797350427,0.9056220772454253,16.0052926264907,0.362585585741354,72.34615897650478,True,True,False,True,False,True,neutral_called_bull_truth,Bull,Neutral
trend_method_v2_0,320512,320513,2026-03-09T01:29:17.112367,Bull,1.0,0.8962770213747717,regime=RUN|slope_sum=0.896277,Bull,67194.43,67319.67,125.24,03/09/2026  01:24:42 AM,03/09/2026  01:29:31 AM,True,True,True,True,False,False,False,False,False,False,False,False,RUN,Bull,53.97885931299243,1.0,8.068366711115232,0.1293406316831741,0.8962770213747717,0.8962770213747717,-0.5555994616004832,0.5824293817786383,0.3138476395961334,53.97885931299243,1.0,8.068366711115232,0.1293406316831741,1,1,False,0.26858174218250497,0.8962770213747717,8.068366711115232,0.1293406316831741,60.225642324508016,False,False,False,True,True,False,correct_bull,Bull,Bull
trend_method_v2_0,320513,320514,2026-03-09T01:34:18.117706,Bull,1.0,1.3791621911186667,regime=RUN|slope_sum=1.379162,Bull,67319.67,67382.07,62.4,03/09/2026  01:29:45 AM,03/09/2026  01:34:32 AM,True,True,True,True,False,False,False,False,False,False,False,False,RUN,Bull,112.04864005783747,1.0,-9.465367962300661,0.3266095743789005,1.3791621911186667,1.3791621911186667,-0.1640192444058102,0.46612241393813747,0.9130397771805292,112.04864005783747,1.0,-9.465367962300661,0.3266095743789005,1,1,False,0.44691736324239173,1.3791621911186667,9.465367962300661,0.3266095743789005,81.24399057586731,False,False,False,True,True,False,correct_bull,Bull,Bull
trend_method_v2_0,320514,320515,2026-03-09T01:39:20.097246,Bear,1.0,-0.2812982568375446,regime=RUN|slope_sum=-0.281298,Bull,67382.07,67628.91,246.84,03/09/2026  01:34:46 AM,03/09/2026  01:39:34 AM,False,True,False,False,True,False,False,True,False,False,False,False,RUN,Bear,22.069604089134373,1.0,4.954490854346659,0.05125017556669524,-0.2812982568375446,0.2812982568375446,1.5530647611019537,-0.13381115328957094,-0.14748710354797367,22.069604089134373,1.0,4.954490854346659,0.05125017556669524,-1,-1,False,0.013675950258402736,0.2812982568375446,4.954490854346659,0.05125017556669524,78.45624191649368,False,False,False,True,True,False,bear_called_bull_truth,Bull,Bear
trend_method_v2_0,320515,320516,2026-03-09T01:44:21.105189,Neutral,1.0,0.0,regime=NOISE|slope_sum=2.934054,Bear,67628.91,67560.0,-68.91,03/09/2026  01:39:48 AM,03/09/2026  01:44:35 AM,False,False,False,False,False,True,False,False,False,True,False,False,NOISE,Bull,182.61492036801064,0.0,-21.613367645783,0.6819285371685899,2.9340542292975442,2.9340542292975442,-0.20263598239356426,1.542991528796847,1.3910627005006972,182.61492036801064,0.0,-21.613367645783,0.6819285371685899,1,1,False,0.15192882829614973,2.9340542292975442,21.613367645783,0.6819285371685899,62.23979043895564,True,True,False,True,False,True,neutral_called_bear_truth,Bear,Neutral
trend_method_v2_0,320516,320517,2026-03-09T01:49:23.107473,Neutral,1.0,0.0,regime=NOISE|slope_sum=-0.007982,Bull,67560.0,67961.94,401.94,03/09/2026  01:44:49 AM,03/09/2026  01:49:37 AM,False,False,False,False,False,True,False,False,True,False,False,False,NOISE,Bear,5.748567209433531,0.0,-4.162414980091853,0.12052344288039465,-0.007981539760294254,0.007981539760294254,-1.3534021293586558,0.1683569772339979,-0.17633851699429215,5.748567209433531,0.0,-4.162414980091853,0.12052344288039465,1,-1,True,0.34469549422829004,0.007981539760294254,4.162414980091853,0.12052344288039465,720.2328600843304,True,False,False,True,False,True,neutral_called_bull_truth,Bull,Neutral
trend_method_v2_0,320517,320518,2026-03-09T01:54:24.071542,Neutral,1.0,0.0,regime=NOISE|slope_sum=-1.232927,Bear,67961.94,67894.53,-67.41,03/09/2026  01:49:51 AM,03/09/2026  01:54:38 AM,False,False,False,False,False,True,False,False,False,True,False,False,NOISE,Bear,58.05051118163101,0.0,-7.0141639114008285,0.3091296179195134,-1.2329273431914771,1.2329273431914771,0.29359143556226064,-0.7969354154429311,-0.435991927748546,58.05051118163101,0.0,-7.0141639114008285,0.3091296179195134,-1,-1,False,0.3609434876943851,1.2329273431914771,7.0141639114008285,0.3091296179195134,47.083481035764166,True,False,False,True,False,True,neutral_called_bear_truth,Bear,Neutral
trend_method_v2_0,320518,320519,2026-03-09T01:59:26.079228,Neutral,1.0,0.0,regime=NOISE|slope_sum=0.408489,Bear,67894.53,67888.8,-5.73,03/09/2026  01:54:51 AM,03/09/2026  01:59:40 AM,False,False,False,False,False,True,False,False,False,True,False,False,NOISE,Bull,13.342873141577002,0.0,5.9209167368971976,0.043382653380173136,0.40848850078509713,0.40848850078509713,-0.9813346478590081,0.3339973116217152,0.07449118916338193,13.342873141577002,0.0,5.9209167368971976,0.043382653380173136,1,1,False,0.25950612245833327,0.40848850078509713,5.9209167368971976,0.043382653380173136,32.664011632965384,False,False,False,True,False,True,neutral_called_bear_truth,Bear,Neutral
trend_method_v2_0,320519,320520,2026-03-09T02:04:27.123063,Bear,1.0,-0.8237530260412314,regime=RUN|slope_sum=-0.823753,Bull,67888.8,67904.11,15.31,03/09/2026  01:59:53 AM,03/09/2026  02:04:41 AM,False,True,False,False,True,False,False,True,False,False,False,False,RUN,Bear,52.79528790495533,1.0,4.052619439025875,0.1422855641878587,-0.8237530260412314,0.8237530260412314,0.371191720671657,-0.43290828449607943,-0.3908447415451519,52.79528790495533,1.0,4.052619439025875,0.1422855641878587,-1,-1,False,0.04206354295092751,0.8237530260412314,4.052619439025875,0.1422855641878587,64.09116110768953,False,False,False,True,True,False,bear_called_bull_truth,Bull,Bear
trend_method_v2_0,320520,320521,2026-03-09T02:09:29.105471,Neutral,1.0,0.0,regime=NOISE|slope_sum=-0.656798,Bear,67904.11,67782.19,-121.92,03/09/2026  02:04:54 AM,03/09/2026  02:09:43 AM,False,False,False,False,False,True,False,False,False,True,False,False,NOISE,Bear,58.88131695498305,0.0,-5.509701820556074,0.12588564375265768,-0.6567977025151777,0.6567977025151777,0.21509593221540985,-0.21595582156442106,-0.4408418809507566,58.88131695498305,0.0,-5.509701820556074,0.12588564375265768,-1,-1,False,0.22488605938633555,0.6567977025151777,5.509701820556074,0.12588564375265768,89.64909092936784,True,False,False,True,False,True,neutral_called_bear_truth,Bear,Neutral
