epochs_seen,calls_made,coverage_pct,skip_rows,directional_rows,directional_coverage_pct,overall_accuracy,avg_confidence,avg_prob_bull,avg_prob_bear,log_loss,brier_score,bull_precision,bull_recall,bear_precision,bear_recall,tn_bear_ok,fp_false_bull,fn_false_bear,tp_bull_ok,stake_bnb,bnb_usd_price,payout_win_multiple,site_fee_on_win_rate,gas_bet_usd,gas_claim_usd,called_accuracy,bull_calls,bear_calls,coverage_bull_pct,coverage_bear_pct,called_bull_accuracy,called_bear_accuracy,bull_net_units,bear_net_units,bull_net_bnb,bear_net_bnb,bull_net_usd,bear_net_usd,gross_wins,gross_losses,net_units,net_bnb,net_usd,avg_bnb_per_bet,avg_usd_per_bet,avg_conf_win,avg_conf_loss,bull_avg_conf,bear_avg_conf,bull_avg_conf_win,bull_avg_conf_loss,bear_avg_conf_win,bear_avg_conf_loss,gross_profit_bnb,gross_loss_bnb,profit_factor,max_win_streak,max_loss_streak,max_drawdown_bnb,max_drawdown_usd,max_drawdown_units,bucket_50_54_n,bucket_50_54_acc,bucket_50_54_net_bnb,bucket_50_54_net_usd,bucket_54_58_n,bucket_54_58_acc,bucket_54_58_net_bnb,bucket_54_58_net_usd,bucket_58_62_n,bucket_58_62_acc,bucket_58_62_net_bnb,bucket_58_62_net_usd,bucket_62_plus_n,bucket_62_plus_acc,bucket_62_plus_net_bnb,bucket_62_plus_net_usd,model_id,family
19003,4686,24.65926432668526,0,19003,100.0,0.5136031152975846,0.5394423768202194,0.49692353089633445,0.5030764691036655,0.7008618535021375,0.2524915052260637,0.5113141400191225,0.5089890016920474,0.5158498435870699,0.5181732481407773,4947,4600,4643,4813,0.015,685.0,0.95,0.05,0.85,1.05,0.5168587281263337,2028,2658,10.67199915802768,13.987265168657581,0.5128205128205128,0.5199398043641836,-323.44379562043787,-389.8544890510948,-4.85165693430657,-5.847817335766424,-3323.385,-4005.7548749999996,2422,2264,-713.2982846715327,-10.699474270072994,-7329.139875000001,-0.0022832851622008096,-1.5640503361075546,0.5963876486590229,0.596795324233271,0.595280920734153,0.5975793046905256,0.5952072527535088,0.5953584659769363,0.5972759350133896,0.5979078759239127,26.069868795620444,36.76934306569342,0.7090110026998058,11,17,-10.773487773722872,-7379.839125000167,-718.2325182481915,0,,0.0,0.0,2601,0.5232602845059593,-5.489185127737226,-3760.0918125000003,1205,0.5136929460580912,-2.8543750912408763,-1955.2469374999998,880,0.5022727272727273,-2.355914051094891,-1613.801125,trend_pressure_logreg_v1,trend+pressure
