epochs_seen,calls_made,coverage_pct,skip_rows,directional_rows,directional_coverage_pct,overall_accuracy,avg_confidence,avg_prob_bull,avg_prob_bear,log_loss,brier_score,bull_precision,bull_recall,bear_precision,bear_recall,tn_bear_ok,fp_false_bull,fn_false_bear,tp_bull_ok,stake_bnb,bnb_usd_price,payout_win_multiple,site_fee_on_win_rate,gas_bet_usd,gas_claim_usd,called_accuracy,bull_calls,bear_calls,coverage_bull_pct,coverage_bear_pct,called_bull_accuracy,called_bear_accuracy,bull_net_units,bear_net_units,bull_net_bnb,bear_net_bnb,bull_net_usd,bear_net_usd,gross_wins,gross_losses,net_units,net_bnb,net_usd,avg_bnb_per_bet,avg_usd_per_bet,avg_conf_win,avg_conf_loss,bull_avg_conf,bear_avg_conf,bull_avg_conf_win,bull_avg_conf_loss,bear_avg_conf_win,bear_avg_conf_loss,gross_profit_bnb,gross_loss_bnb,profit_factor,max_win_streak,max_loss_streak,max_drawdown_bnb,max_drawdown_usd,max_drawdown_units,bucket_50_54_n,bucket_50_54_acc,bucket_50_54_net_bnb,bucket_50_54_net_usd,bucket_54_58_n,bucket_54_58_acc,bucket_54_58_net_bnb,bucket_54_58_net_usd,bucket_58_62_n,bucket_58_62_acc,bucket_58_62_net_bnb,bucket_58_62_net_usd,bucket_62_plus_n,bucket_62_plus_acc,bucket_62_plus_net_bnb,bucket_62_plus_net_usd,model_id,family
19003,4618,24.30142609061727,0,19003,100.0,0.5128137662474346,0.5462604805573816,0.4964796023708689,0.503520397629131,0.7047476029606484,0.2533036460800056,0.5102633215840763,0.5205160744500846,0.515442983862349,0.5051848748297895,4823,4724,4534,4922,0.015,685.0,0.95,0.05,0.85,1.05,0.5153746210480727,1941,2677,10.214176708940693,14.087249381676578,0.49974240082431737,0.5267090026148674,-355.26843065693424,-360.0175790754257,-5.329026459854015,-5.400263686131387,-3650.383125,-3699.1806250000004,2380,2238,-715.28600973236,-10.729290145985402,-7349.56375,-0.002323362959286575,-1.5915036271113037,0.6112748011919438,0.6104306066617001,0.6081655803893746,0.6128234340716978,0.6093244086582355,0.6070079455584837,0.6126165605945659,0.6130536563311738,25.617790145985403,36.3470802919708,0.7048101234047255,13,17,-10.86259963503681,-7440.880750000215,-724.1733090024541,0,,0.0,0.0,1855,0.5202156334231806,-4.067334397810219,-2786.1240625,1560,0.5096153846153846,-3.8670670620437955,-2648.9409375000005,1203,0.515378221113882,-2.794888686131387,-1914.4987500000002,regime_trend_pressure_logreg_v1,regime+trend+pressure
