epochs_seen,calls_made,coverage_pct,skip_rows,directional_rows,directional_coverage_pct,overall_accuracy,avg_confidence,avg_prob_bull,avg_prob_bear,log_loss,brier_score,bull_precision,bull_recall,bear_precision,bear_recall,tn_bear_ok,fp_false_bull,fn_false_bear,tp_bull_ok,stake_bnb,bnb_usd_price,payout_win_multiple,site_fee_on_win_rate,gas_bet_usd,gas_claim_usd,called_accuracy,bull_calls,bear_calls,coverage_bull_pct,coverage_bear_pct,called_bull_accuracy,called_bear_accuracy,bull_net_units,bear_net_units,bull_net_bnb,bear_net_bnb,bull_net_usd,bear_net_usd,gross_wins,gross_losses,net_units,net_bnb,net_usd,avg_bnb_per_bet,avg_usd_per_bet,avg_conf_win,avg_conf_loss,bull_avg_conf,bear_avg_conf,bull_avg_conf_win,bull_avg_conf_loss,bear_avg_conf_win,bear_avg_conf_loss,gross_profit_bnb,gross_loss_bnb,profit_factor,max_win_streak,max_loss_streak,max_drawdown_bnb,max_drawdown_usd,max_drawdown_units,bucket_50_54_n,bucket_50_54_acc,bucket_50_54_net_bnb,bucket_50_54_net_usd,bucket_54_58_n,bucket_54_58_acc,bucket_54_58_net_bnb,bucket_54_58_net_usd,bucket_58_62_n,bucket_58_62_acc,bucket_58_62_net_bnb,bucket_58_62_net_usd,bucket_62_plus_n,bucket_62_plus_acc,bucket_62_plus_net_bnb,bucket_62_plus_net_usd,model_id,family
18747,2353,12.55134154798101,16394,2353,12.55134154798101,0.4840628984275393,0.5788734197471596,0.492968474955993,0.5070315250440071,0.8691469711013352,0.32588729281767953,0.4875406283856988,0.3778337531486146,0.4818181818181818,0.5929432013769363,689,473,741,450,0.015,685.0,0.95,0.05,0.85,0.85,0.4840628984275393,923,1430,4.923454419373766,7.627887128607244,0.4875406283856988,0.4818181818181818,-180.45650851581505,-294.47190389294394,-2.7068476277372255,-4.417078558394159,-1854.1906249999997,-3025.6988125,1139,1214,-474.92841240875896,-7.123926186131385,-4879.8894375,-0.0030275929392823567,-2.0739011634084146,0.7599999999999999,0.7599999999999999,0.7599999999999999,0.76,0.76,0.7599999999999999,0.7599999999999998,0.76,12.592497171532848,19.71642335766423,0.6386806036317867,11,11,-7.140852554744855,-4891.484000000226,-476.0568369829904,0,,0.0,0.0,0,,0.0,0.0,0,,0.0,0.0,2353,0.4840628984275393,-7.123926186131385,-4879.8894375,structure_rules_v1,rule_based_structure
