epochs_seen,calls_made,coverage_pct,skip_rows,directional_rows,directional_coverage_pct,overall_accuracy,avg_confidence,avg_prob_bull,avg_prob_bear,log_loss,brier_score,bull_precision,bull_recall,bear_precision,bear_recall,tn_bear_ok,fp_false_bull,fn_false_bear,tp_bull_ok,stake_bnb,bnb_usd_price,payout_win_multiple,site_fee_on_win_rate,gas_bet_usd,gas_claim_usd,called_accuracy,bull_calls,bear_calls,coverage_bull_pct,coverage_bear_pct,called_bull_accuracy,called_bear_accuracy,bull_net_units,bear_net_units,bull_net_bnb,bear_net_bnb,bull_net_usd,bear_net_usd,gross_wins,gross_losses,net_units,net_bnb,net_usd,avg_bnb_per_bet,avg_usd_per_bet,avg_conf_win,avg_conf_loss,bull_avg_conf,bear_avg_conf,bull_avg_conf_win,bull_avg_conf_loss,bear_avg_conf_win,bear_avg_conf_loss,gross_profit_bnb,gross_loss_bnb,profit_factor,max_win_streak,max_loss_streak,max_drawdown_bnb,max_drawdown_usd,max_drawdown_units,bucket_50_54_n,bucket_50_54_acc,bucket_50_54_net_bnb,bucket_50_54_net_usd,bucket_54_58_n,bucket_54_58_acc,bucket_54_58_net_bnb,bucket_54_58_net_usd,bucket_58_62_n,bucket_58_62_acc,bucket_58_62_net_bnb,bucket_58_62_net_usd,bucket_62_plus_n,bucket_62_plus_acc,bucket_62_plus_net_bnb,bucket_62_plus_net_usd,model_id,family
18747,7180,38.299461247132875,0,18747,100.0,0.5062676694937857,0.5704253785192566,0.5017197384661509,0.4982802615338491,0.7514227242798834,0.26042839419713726,0.5048453608247423,0.5237433155080214,0.5077926384436829,0.48887942960519315,4594,4803,4453,4897,0.015,685.0,0.95,0.05,0.85,0.85,0.5100278551532034,3536,3644,18.861684536192456,19.437776710940415,0.5076357466063348,0.5123490669593853,-562.0197992700729,-547.9303102189779,-8.430296989051092,-8.21895465328467,-5774.753437499999,-5629.983937499999,3662,3518,-1109.9501094890506,-16.649251642335763,-11404.737374999997,-0.002318837276091332,-1.5884035341225622,0.6410074884388067,0.6392650720708655,0.6429448550476673,0.6374453728758683,0.6438317421268908,0.6420304596960265,0.6382921508008257,0.6365557080554433,40.48614981751824,57.135401459853995,0.7086000760135676,11,16,-16.739367427007984,-11466.46668750047,-1115.957828467199,0,,0.0,0.0,2081,0.5079288803459875,-4.944731113138684,-3387.140812499999,2246,0.5200356188780053,-4.594550364963502,-3147.2669999999994,2853,0.5036803364879074,-7.109970164233575,-4870.329562499999,regime_trend_pressure_gauss_fan_logreg_v1,regime+trend+pressure+gaussian+fan
